189527182966590592	2459934.5448958334	-47.76364750527562	0.005096488951943538
189527182966590592	2459934.566273148	-47.735437169658766	0.0055873124917437495
hd252117	2459934.5830208333	25.952954911659386	0.003963090404836394
ngc2420250	2459934.598460648	82.07124236699762	0.005776347253627845
ngc2420250	2459934.6152083334	82.06548987532763	0.00650550755057711
ngc2420173	2459934.640590278	75.55267311749006	0.006281938607497471
ngc2420173	2459934.659652778	75.47550579733635	0.006450598636343875
ngc2420173	2459934.679861111	75.50767554930964	0.006394812758418018
j09023562_3627169	2459934.702164352	7.618176342847026	0.004996448510793464
j09023562_3627169	2459934.721238426	7.635669176974909	0.005161104521791106
HD92855		2459934.7409079745	14.84010009479012	0.00663461253818692
BD+412150	2459934.7506481484	-5.336954687704168	0.003660958069771395
j10364455_2932475	2459934.7682291665	32.76880190179766	0.005967192416943866
j10364455_2932475	2459934.782662037	32.7756813561858	0.00579527186543796
hd53119	2460000.384548611	21.913612200459557	0.0033113075439722816
bd_381031	2460000.4065046296	1.5487334888468651	0.05851795238682065
bd_381031	2460000.426724537	2.3746923277181593	0.05141010876170819
bd_381031	2460000.4467361113	1.2778400306315978	0.055073819862455166
hd233158	2460000.469363426	45.70957951769837	0.0042538778690008145
hd233158	2460000.4907523147	45.597377974626625	0.004748391825382088
745324027270565760	2460000.507789352	7.805669626065756	0.004286850150759356
clngc2635s119	2460000.528599537	39.214082425996175	0.010710189958428436
clngc2635s119	2460000.543611111	39.281952374408824	0.011287030681720501
lee107	2460000.5624305555	-151.0753748867954	0.036827336041076436
lee107	2460000.5774421296	-150.9974562041283	0.03625677277116226
j103644552932475	2460000.6001041667	26.21851238169431	0.005927188620618624
j103644552932475	2460000.622650463	26.249998365269725	0.006134975332168631
j103644552932475	2460000.645578704	25.958386327244906	0.006243167696963295
bd471958	2460000.670347222	-81.39853838643434	0.013717710203648434
bd471958	2460000.691724537	-81.23848834599752	0.014087033256110144
cdcvn	2460000.7148726853	-34.264635547718456	0.011187875782699403
hd116495	2460000.7355671297	-38.446108001563935	0.005533708184192776
bd372483	2460000.7552546295	-40.21516541237612	0.018417793117939063
hd134698	2460000.7749189814	-25.57321184839568	0.003235152413109192
sx_peg	2460177.529988426	-21.5643947362557	0.017748719921122345
sx_peg	2460177.5444328706	-21.56973254774146	0.01652830712636091
hr153	2460177.5574652893	12.209540949070863	0.4346337989570187
hd224959	2460177.5748148146	-135.22537917636052	0.014218866365142316
hd224959	2460177.5892592594	-135.244609502589	0.013766445526275371
tyc_1181_1697_1	2460177.657997685	-60.676520446680684	0.005117153354165881
tyc_1181_1697_1	2460177.679386574	-60.65655945791277	0.004959015665736637
tyc_1181_1697_1	2460177.7018402778	-60.695309636570045	0.004697175726554418
tyc_1181_1697_1	2460177.7232175926	-60.695045888800436	0.0047045804630104675
bd372603	2460178.3672569445	-68.09709009565135	0.007514058447582975
bd372603	2460178.381689815	-68.15904415137207	0.0061414815958194795
v915aql	2460178.457465278	51.847702314359374	0.007992975506401451
gaia_dr2_25503696578	2460178.524409722	-183.5202050062188	0.0563623404727623
gaia_dr2_25503696578	2460178.545787037	-183.2516233414477	0.03849245869779919
gaia_dr2_25503696578	2460178.568287037	-183.2755110652978	0.033005821608977456
gaia_dr2_25503696578	2460178.5896643517	-183.39649378690336	0.03734888566719453
tyc_2337_946_1	2460178.6157407407	-36.06565502260149	0.006439741570154714
tyc_2337_946_1	2460178.6371180555	-36.083813334647814	0.006131569395925437
tyc_2337_946_1	2460178.6596064814	-36.08348642989213	0.006231136961825515
tyc_2337_946_1	2460178.6809837963	-36.12143454476298	0.00637538893238449
tyc_2859_751_1	2460178.714224537	1.1324833948573314	0.003825766129972673
tyc_2866_338_1	2460178.7384375	-188.9519591204756	0.00867089744530923
