bd+233093 2460507.47832241 -31.7358794420653 0.16524946449538175
hd156432 2460507.46186528 29.2900068833737 0.2162329131393704
hd217143 2460507.54979627 -66.3142072827745 0.14413287788865126
hd218660 2460508.4951802 -41.921163824181 0.1217083730789484
hd223617 2460508.5397535 -30.3648442430293 0.12640621554335854
tyc3143-1711-1 2460508.33932796 -29.81244094916753 0.12828243417909496
tyc499-198-1 2460508.39150294 37.67936149005664 0.17418765187226087
GLDra 2460486.37709588 4.79121131650338 0.16565206047712602
GLDra 2460489.3958542 4.08306171135551 0.1580792510770458
hd141473 2460486.35386733 -31.797689149883 0.22339931367066443
hd191892 2460486.40097716 -31.668054390274428 0.1548550137266278
hd196088 2460486.44774323 -53.4708925416124 0.18175430709418544
hd196088 2460489.38361693 -57.2487335005681 0.18626967522271445
hd201657 2460489.42237398 -70.20171110303829 0.1337092493182895
hd203320 2460489.44152905 -20.3880785305243 0.12407526583029219
TUTau 2460623.36432788 -61.1543656612956 0.23251595462704183
V443Aur 2460623.38681228 -99.0922393792396 0.2985480269758559
bd+094483 2460575.32511151 91.2068273278696 0.15055112945458318
hd188260 2460575.29917355 10.176726759815601 0.25171587755218505
hd191892 2460575.36121732 -1.7866560210368498 0.13029256586084706
hd196088 2460575.41003015 -16.00868178236045 0.16785396928390975
hd199394 2460575.4236675 5.27329165911049 0.12146573644395953
hd201657 2460575.37719042 3.3251996399839996 0.11380266982477755
hd203320 2460575.43670471 14.32492313906115 0.10878526280799798
hd2054 2460575.58303909 -22.9107833883593 0.25384875066638846
hd214974 2460575.59424445 -47.041360987866284 0.1893685353615067
hd217143 2460575.39592778 -2.2440793881822003 0.11053382172862297
hd218660 2460575.47033767 8.621494753201366 0.09597048463365603
hd223617 2460575.45623512 30.84081742895283 0.08823116347292721
hd25680 2460575.61458808 -27.4165527279932 0.15030983876448079
hd276679B 2460623.28127674 4.293059798411502 0.26151354584042785
hd35296 2460575.62456589 -20.2083951684203 0.18597850025028695
hd41028 2460623.41701526 -99.489637042669 0.2730539781371553
hd43389 2460623.43546586 -24.9061343405522 0.13210714447370547
hd49017 2460623.45500541 -77.18019565593241 0.19552394067573498
hd49641 2460623.47983384 -70.5341920930114 0.15520141716357885
tyc499-198-1 2460623.21490344 76.5824932465321 0.17992837332578088
wr133 2460575.30932249 10.0477957796316 0.23913137690135564
BD+094483 2460183.32729211 71.5767050464266 0.13578393597767263
BD+284592 2460182.44449926 -68.895501642015 0.13837705893381247
V335Sge 2460182.35140867 -5.890930436368469 0.17925752622585747
V439Cep 2460182.38735006 -4.809055778821779 0.26171428882102005
hd191892 2460222.52591163 1.1137928563051798 0.13606582391827227
hd191892 2460183.37001124 -12.07049477211257 0.13885217921928528
hd196088 2460222.54100697 -12.54069657879199 0.17723361536272234
hd196088 2460182.3166179 -31.16122966375134 0.18857410266201954
hd196088 2460183.31134345 -29.950706418961392 0.18951331382990239
hd199394 2460182.32985916 -11.9834412121372 0.12928065444297132
hd201657 2460223.48139867 12.963783667869901 0.12799429371363016
hd201657 2460183.38624467 -17.4861823811905 0.13322437630794182
hd203320 2460221.40450512 18.92050190989637 0.11628744916477277
hd203320 2460183.40947392 0.10470160343932022 0.12278912697597259
hd214974 2460182.40771907 -52.327006313622 0.19285356851043345
hd215686 2460221.5722622 -13.12681132407845 0.2688975478670546
hd215686 2460183.42544182 -13.5855860153871 0.2565251174732572
hd217143 2460183.46950411 -34.22267334966515 0.13539006488932956
hd218660 2460221.5282277 18.61636136256865 0.09531792260040686
