TYC 8214-1928-1                2460827.67597021    -20.4271    0.0325 
CD-34 6792                     2460827.62722216    183.2785    0.1640 
CPD-84  436                    2460827.72180769     -4.5895    0.0305 
UCAC2  7179982                 2460827.78677018    -14.2246    0.0773 
Source 2696956135781037312     2460827.89408400    -12.7068    0.0245 
CD-43 7101                     2460827.67066038     -8.4015    0.0282 
HD 200063                      2460827.80675031    -53.1925    0.0136 
HE 2228-0706                   2460827.91968717    -15.6551    0.1407 
HD 211954                      2460827.91184272     -3.8592    0.1335 
BD+07 4625                     2460827.82072125    295.4782    0.5584 
HD 100421                      2460827.64665774     -0.8076    0.1045 
HD 143899                      2460827.73807298    -29.7771    0.2168 
HD 198581                      2460827.80454768     31.2172    0.8897 
HD 105902                      2460827.65100042     -4.4480    0.0131 
HD 194703                      2460827.79913773    -10.2200    0.0262 
CD-27 9249                     2460827.71648350     -8.2687    0.0298 
TYC 8231-457-1                 2460827.69349067    -29.0148    0.0365 
HD 207277                      2460827.88714537    -24.8596    0.0085 
HD 211221                      2460827.90181068    -18.4637    0.0137 
HD 205156                      2460827.83211037     92.0896    0.0423 
CD-40 7555                     2460827.69765855    -21.9210    0.0456 
Source 2696956135781037312     2460828.85890767    -13.0195    0.1164 
HD 168791                      2460828.77774140    -39.7725    0.0119 
BPS CS 30322-0023              2460828.87211763    113.4464    0.3004 
BD-13 3743                     2460828.61195238    -19.6713    0.0086 
HD 207585                      2460828.91000884    -54.4619    0.0491 
BD-01 3022                     2460828.74400325    -31.6377    0.0254 
HD 211954                      2460828.91672646     -3.9174    0.0199 
BD-03 3766                     2460828.75706241    -57.7235    0.0307 
UCAC4 367-070667               2460828.76157039     53.8464    0.2439 
BPS CS 29495-0042              2460828.88500975    -93.2836    0.1852 
HD 122687                      2460828.65484960    -15.1791    0.0220 
HD 211173                      2460828.84810908    -20.1311    0.0216 
HD 170149                      2460828.78353247    -38.1120    0.0772 
HD 122746                      2460828.65211861    -50.1252    0.1996 
HD 172555                      2460828.78569837     57.8914    3.8728 
TYC 6624-597-1                 2460828.58459569      3.5073    0.0469 
HD 88035                       2460828.57359313     -0.9812    0.0227 
TYC 9260-600-1                 2460828.76678121     28.8997    0.0536 
BD-13 3743                     2460828.60688265    -19.5823    0.0291 
HD 119187                      2460828.64636116      7.1058    0.0662 
HD 207277                      2460828.90175161    -25.0012    0.0092 
HD 214579                      2460828.91993959      2.9752    0.0117 
CPD-84  436                    2460828.60119929     -5.6809    0.0411 
V V679 Oph                     2460828.79055687    -45.6789    0.0682 
2MASS J22103877+0516144        2460828.83995867   -174.3714    0.0188 
ASASSN-V J181441.19-755530.2   2460828.80163552    -43.3664    0.3567 
TYC 5204-375-1                 2460828.81375292     -8.1738    0.0086 
HD 123585                      2460828.69639277     37.2260    0.0184 
2MASS J22103877+0516144        2460828.83342518   -174.3423    0.0582 
HD 91979                       2460828.58752939     20.0452    0.0188 
CD-40 7555                     2460828.61730287    -23.3190    0.0214 
HD 172555                      2460828.70800906     10.2274    1.2721 
HD 102762                      2460828.59085802    -21.9354    0.0197 
HD 172555                      2460828.86816566     32.4629    0.5338 
HD 211221                      2460828.85075572    -19.1899    0.2651 
2MASS J22380795-5042416        2460828.82807454     45.8889    0.1483 
HIP 69788                      2460828.66107481      4.1659    0.0099 
HD 206983                      2460828.89800334   -111.3243    0.6605 
CD-44 12736                    2460828.62457740     -4.2053    0.0200 
HD 143899                      2460828.76482733    -29.7344    0.0176 
HD 127392                      2460828.71544954    -72.7559    0.0899 
HD 88562                       2460828.57843730      8.3387    0.0196 
HE 2228-0706                   2460828.93046501    -15.6002    0.1685 
HD 146086                      2460828.77251080   -284.2860    1.1206 
UCAC4 407-057901               2460828.67552616    119.3407    0.2808 
HD 107264                      2460828.59900002    -18.5002    0.0254 
TYC 8743-1970-1                2460828.79945855    -15.3488    0.0311 
HD 105902                      2460828.59566112     -4.9760    0.0279 
HD 120620                      2460828.64961748     31.2970    0.0421 
HE 1430-0919                   2460828.72871742    115.7506    0.2466 
HD 130282                      2460828.73820149      6.2401    0.0309 
HD 130282                      2460828.71754795      6.1019    0.0359 
HD 123701                      2460828.71248453    -20.5621    0.0215 
HD 168560                      2460828.77439909      8.6378    0.0207 
TYC 8740-23-1                  2460828.79591730      4.4344    0.0353 
HD 205156                      2460828.89597136     92.0318    0.0220 
CD-77 1143                     2460828.91373263    -16.7414    0.0272 
BPS CS 30301-0015              2460828.74999867     87.4736    0.1346 
HD 89638                       2460828.58155995     -2.2547    0.0143 
HD 123585                      2460828.68721737     37.1667    0.1218 
HD 214889                      2460828.85317884     24.4760    0.0331 
HD 88035                       2460828.57597651     -1.0145    0.0215 
HD 154430                      2460829.72859752    -30.9730    0.0155 
BD+00 4080                     2460829.76804324     -5.6685    0.1880 
HD 182250                      2460829.77744628    -21.0091    0.0172 
HD 182300                      2460829.78018733     29.1748    0.0248 
V V490 Sct                     2460829.75205726     62.8532    0.3618 
BD+09 4483                     2460829.81754833     51.1043    0.0572 
BD+07 4625                     2460829.92022877    116.1006    1.8315 
HD 193530                      2460829.82851581     -2.0508    0.0495 
TYC 6624-597-1                 2460829.59287648      3.3344    0.0510 
HD 187762                      2460829.78644119    -41.4568    0.0212 
TYC 7807-1544-1                2460829.65254478    -48.2733    0.0700 
HD 200063                      2460829.84792494    -53.0890    0.0115 
HD 177539                      2460829.77121889    -20.7105    0.0322 
TYC 8272-443-1                 2460829.71734851    -59.3102    0.0929 
BD+01 2916                     2460829.71125995    -10.9844    0.0460 
HD 177192                      2460829.76344525     23.0147    0.0275 
HD 202400                      2460829.90366036    -18.6082    1.0003 
HD 123701                      2460829.72545087    -20.4546    0.0189 
BD+09 4483                     2460829.82082522     51.2433    0.0455 
HD 188985                      2460829.78897993     13.3179    0.0439 
HD 175674                      2460829.74439053      8.0189    0.0123 
HD 89638                       2460829.58906116     -2.2680    0.0300 
HD 156091                      2460829.73443800     -4.2001    0.0121 
HD 123585                      2460829.72242736     37.4637    0.1050 
HD 122746                      2460829.65730938     47.2379    0.2293 
TYC 9244-867-1                 2460829.69960065    -21.4724    0.1334 
CD-44 12736                    2460829.63969425     -4.2559    0.0221 
TYC 499-198-1                  2460829.82470728     53.9220    0.0632 
CD-62 1346                     2460829.90053281    124.2764    0.1095 
CD-53 8144                     2460829.77393218    -44.3955    0.0216 
HD134060                       2460829.60162448     37.9538    0.0070 
CD-56 8291                     2460829.92628762    -27.2057    0.0202 
HD 120620                      2460829.62497012     31.8745    0.0160 
HD 184001                      2460829.78384674    -43.0561    0.0323 
HD 176105                      2460829.76133405      2.0678    0.0159 
HD 196445                      2460829.83813054    -28.0504    0.0246 
TYC 9243-986-1                 2460829.62987492    -56.9813    0.0306 
HD 119187                      2460829.61983986      7.2144    0.0493 
BPS CS 22964-0161              2460829.80500504    -24.8260    0.2591 
HD 168214                      2460829.73866310     16.7627    0.0137 
BPS CS 22898-0027              2460829.85566308    -50.1071    0.4038 
HD 194703                      2460829.84523512    -10.3875    0.0191 
CD-50 8173                     2460829.64653470    -34.1056    0.0209 
UCAC2 30705211                 2460829.61024023    -52.8304    0.0530 
TYC 5204-375-1                 2460829.91258663     -8.3778    0.0168 
2MASS J22380795-5042416        2460829.93691614     45.9885    0.1110 
HD 172555                      2460829.73140940     -5.4555    6.5034 
HD 122687                      2460829.66250840    -15.0644    0.0145 
HIP 69788                      2460829.70685540      4.1613    0.0302 
UCAC2  7179982                 2460829.83315093    -14.1983    0.0908 
TYC 6265-1804-1                2460829.74203676    241.1638    0.4833 
TYC 9257-57-1                  2460829.66711857      7.9882    0.0339 
HD 198581                      2460829.84225193    -72.0464    2.2415 
HD 122746                      2460848.63951887     45.0802    0.0313 
HD 154430                      2460848.78727828    -30.8546    0.0187 
HD 143899                      2460848.78183502    -29.1486    0.0157 
HD 205156                      2460848.80144615     92.3894    0.0205 
HD 146086                      2460848.78487644     12.6136    0.7402 
HD 130282                      2460848.74625992      6.1706    0.0190 
HE 1430-0919                   2460848.73565901   -207.4639    0.3195 
HD 175674                      2460848.80028400      7.6284    0.0081 
CPD-84  436                    2460848.67710990    -16.1739    0.0222 
HE 2228-0706                   2460848.81183708    -13.7123    0.2185 
BD-07 3076                     2460848.46241040    -12.9590    0.0293 
HD 172555                      2460848.68285670     49.4476    2.8635 
HD 123701                      2460848.72179993    -21.2448    0.0380 
HD 127392                      2460848.72493435    -72.7872    0.0438 
HD 120620                      2460848.68704374     39.4485    0.0227 
UCAC4 407-057901               2460848.70715952   -140.3142    0.2218 
HD 172555                      2460848.79734395     40.6008    4.4961 
HD 156091                      2460848.78926470     -4.2271    0.0125 
HD 122687                      2460848.69505086    -15.5579    0.0655 
HD 119187                      2460848.68487112      7.7630    0.0625 
HD 123585                      2460848.71947577     37.6977    0.2014 
HD 206983                      2460848.80371114    129.3000    0.3319 
HD 102762                      2460848.46706135    -21.7798    0.0109 
HD 122746                      2460848.68991956     46.4455    0.2778 
HD 88035                       2460848.45808005     -1.3387    0.0165 
TYC 6265-1804-1                2460848.79347850   -204.4589    0.5183 
HD 168214                      2460848.79609050     17.4697    0.0129 
UCAC2 30705211                 2460848.61513013    -51.6958    0.0156 
HD 88562                       2460848.46005494      8.0544    0.0135 
UCAC4 367-070667               2460848.75188385     64.1034    0.2515 
LP 877-23                      2460849.89342067   -222.3773    0.0596 
HD 198581                      2460849.90434821    -49.9341    0.5816 
HD 187762                      2460849.85058608    -41.4892    0.0160 
2MASS J22380795-5042416        2460849.80121097     46.8469    0.0909 
HD 188985                      2460849.85244819     13.4684    0.0282 
HD 194703                      2460849.90176268    -10.5058    0.0226 
HD 182300                      2460849.84838073     28.7939    0.0160 
HE 1430-0919                   2460849.69555306     77.3233    0.2604 
HD 177539                      2460849.83976012    -20.5538    0.0228 
HD 214579                      2460849.93773485      2.9532    0.0125 
HD 207277                      2460849.92621748    -25.0443    0.0099 
BPS CS 29495-0042              2460849.72022002    -95.7533    0.4373 
BD+07 4625                     2460849.92307002    215.9651    0.4675 
UCAC4 407-057901               2460849.67407909   -104.6089    0.3102 
HD 211173                      2460849.93098687    -20.6806    0.0210 
HD 214889                      2460849.93997164     24.5770    0.0101 
HD 207585                      2460849.92859000    -53.1203    0.0430 
2MASS J22380795-5042416        2460849.82264461     46.5093    0.1040 
BPS CS 22898-0027              2460849.91388274    -46.7957    0.3185 
HD 130282                      2460849.70571355      6.2409    0.0206 
HD 211954                      2460849.93572926     -3.7070    0.0308 
BPS CS 29495-0042              2460849.73933037    -94.1983    0.5562 
HD 172555                      2460849.84422821     60.8623    2.8695 
HD 127392                      2460849.68626335    -72.7502    0.0392 
BPS CS 29495-0042              2460849.77969301    -95.5639    0.3042 
HD 182250                      2460849.84293073    -21.0199    0.0123 
BPS CS 22964-0161              2460849.86606423   -254.7845    0.3019 
HD 200063                      2460849.90618142    -53.3950    0.0099 
HD 211221                      2460849.93321345    -18.5593    0.0212 
UCAC2  7179982                 2460849.88567774    -14.3557    0.0736 
BPS CS 29495-0042              2460849.76058003    -92.9536    0.3208 
TYC 499-198-1                  2460849.87881647     53.9489    0.0445 
BPS CS 29495-0042              2460864.66469898    208.4429    0.3091 
HE 2153-2323                   2460864.71097284     96.9850    0.3078 
HE 2153-2323                   2460864.69301658   -268.0327    0.2287 
